47030632,0,0,1
47031326,1,0,1
47031669,5,140,2
47043713,5,141,7
47090649,5,114,0
47090948,0,0,5
47091602,0,10,1
47128443,1,0,0
47129139,1,0,1
47228443,1,0,0
47229139,1,0,1
47328443,1,0,0
47329086,5,112,0
47329390,0,0,0
47329760,5,113,0
47330492,0,10,4
47330728,0,0,1
47331422,1,0,1
47428449,1,0,0
47429088,5,112,6
47429392,0,6,0
47429767,5,113,0
47430399,5,112,1
47430703,0,1,0
47431069,5,113,0
47431660,5,112,5
47431964,0,5,0
47432330,5,113,0
47432996,0,0,4
47433232,0,6,1
47433926,1,0,1
47434283,5,112,7
47434587,0,7,0
47434965,5,113,0
47435205,5,114,6
47435495,0,6,5
47436152,0,7,1
47436873,5,136,0
47437354,3,0,0
47437610,5,137,0
47437876,5,136,1
47438441,3,1,0
47438697,5,137,0
47438932,5,112,3
47439236,0,3,0
47439602,5,113,0
47439840,5,138,1
47440358,3,1,1
47440736,5,139,0
47464332,5,138,0
47464739,3,0,1
47465120,5,139,0
47488714,5,114,7
47489004,0,7,5
47489655,0,1,1
47490453,5,140,2
47502497,5,141,7
47526097,5,114,1
47526387,0,1,5
47527029,0,3,1
47528447,1,0,0
47529167,1,0,1
47554580,5,114,3
47554870,0,3,5
47555522,0,5,1
47556324,5,116,8
47556652,0,5,5
47557014,0,8,0
47557636,0,8,1
47558357,5,136,0
47558929,3,0,0
47559185,5,137,0
47599149,5,138,0
47599668,3,0,1
47600049,5,139,0
47600285,5,114,8
47600575,0,8,5
47601219,0,0,1
47628443,1,0,0
47629080,5,112,0
47641192,5,113,4
47641781,1,0,1
47661912,5,114,0
47662202,0,0,5
47662853,0,10,1
47728443,1,0,0
47729143,1,0,1
47828445,1,0,0
47829145,1,0,1
47928443,1,0,0
47929086,5,112,0
47929390,0,0,0
47929781,5,113,0
47930418,0,10,4
47930654,0,0,1
47931348,1,0,1
47931689,5,112,2
47931993,0,2,0
47932454,0,0,4
47932690,0,2,1
47933417,5,146,1
47933861,0,2,2
47934312,0,0,1
47934614,5,113,0
47981546,5,114,0
47981845,0,0,5
47982505,0,10,1
48028444,1,0,0
48029144,1,0,1
48128443,1,0,0
48129139,1,0,1
48228443,1,0,0
48229086,5,112,0
48229390,0,0,0
48229759,5,113,0
48230392,0,10,4
48230628,0,0,1
48231322,1,0,1
48231665,5,112,8
48231969,0,8,0
48232437,0,0,4
48232673,0,8,1
48233394,5,136,0
48233968,3,0,0
48234224,5,137,0
48276521,5,138,0
48277040,3,0,1
48277421,5,139,0
48277657,5,114,8
48277956,0,8,5
48278611,0,0,1
48278913,5,113,0
48325841,5,114,0
48326140,0,0,5
48326792,0,10,1
48328445,1,0,0
48329145,1,0,1
48428443,1,0,0
48429139,1,0,1
48528443,1,0,0
48529086,5,112,0
48529390,0,0,0
48529772,5,113,0
48530405,0,10,4
48530641,0,0,1
48531335,1,0,1
48531675,5,140,2
48532000,0,2,3
48532462,0,0,4
48532698,0,2,1
48532998,5,147,0
48556590,5,146,1
48556949,5,147,0
48580542,5,142,1
48580871,5,143,0
48581105,5,142,2
48581434,5,143,0
48581666,5,114,2
48581965,0,2,5
48582628,0,0,1
48582936,5,141,0
48628443,1,0,0
48629139,1,0,1
48630923,5,114,0
48631222,0,0,5
48631876,0,10,1
48728443,1,0,0
48729139,1,0,1
48828443,1,0,0
48829086,5,112,0
48829390,0,0,0
48829760,5,113,0
48830393,0,10,4
48830629,0,0,1
48831323,1,0,1
48831666,5,112,3
48831970,0,3,0
48832429,0,0,4
48832665,0,3,1
48866141,5,114,3
48866440,0,3,5
48867095,0,0,1
48867397,5,113,0
48914325,5,114,0
48914624,0,0,5
48915276,0,10,1
48928443,1,0,0
48929143,1,0,1
49028446,1,0,0
49029142,1,0,1
49128444,1,0,0
49129087,5,112,0
49129391,0,0,0
49129764,5,113,0
49130442,0,10,4
49130678,0,0,1
49131372,1,0,1
49131715,5,140,2
49143759,5,141,7
49190695,5,114,0
49190994,0,0,5
49191648,0,10,1
49228445,1,0,0
49229141,1,0,1
49328444,1,0,0
49329140,1,0,1
49428443,1,0,0
49429082,5,112,5
49429386,0,5,0
49429756,5,113,0
49430367,5,112,0
49430671,0,0,0
49431038,5,113,0
49431677,0,10,4
49431913,0,5,1
49432607,1,0,1
49467981,5,114,5
49468280,0,5,5
49468932,0,0,1
49469732,5,112,8
49470036,0,8,0
49470491,0,0,4
49470727,0,8,1
49471448,5,136,0
49472015,3,0,0
49472271,5,137,0
49472564,5,138,0
49473081,3,0,1
49473462,5,139,0
49473698,5,114,8
49473988,0,8,5
49474636,0,0,1
49474938,5,113,0
49521868,5,114,0
49522158,0,0,5
49522818,0,10,1
49528443,1,0,0
49529143,1,0,1
49628446,1,0,0
49629146,1,0,1
49728443,1,0,0
49729086,5,112,0
49729390,0,0,0
49729772,5,113,0
49730409,0,10,4
49730645,0,0,1
49731339,1,0,1
49731677,5,112,2
49731981,0,2,0
49732436,0,0,4
49732672,0,2,1
49733399,5,146,1
49733843,0,2,2
49734294,0,0,1
49734596,5,113,0
49781529,5,114,0
49781828,0,0,5
49782488,0,10,1
49828447,1,0,0
49829147,1,0,1
49928443,1,0,0
49929139,1,0,1
50028443,1,0,0
50029086,5,112,0
50029390,0,0,0
50029759,5,113,0
50030392,0,10,4
50030628,0,0,1
50031322,1,0,1
50031662,5,140,2
50031987,0,2,3
50032457,0,0,4
50032693,0,2,1
50032993,5,147,0
50056585,5,146,1
50056942,5,147,0
50080535,5,142,1
50080864,5,143,0
50081098,5,142,2
50081427,5,143,0
50081659,5,114,2
50081958,0,2,5
50082618,0,0,1
50082926,5,141,0
50128443,1,0,0
50129139,1,0,1
50130912,5,114,0
50131211,0,0,5
50131863,0,10,1
50228445,1,0,0
50229141,1,0,1
50328443,1,0,0
50329086,5,112,0
50329390,0,0,0
50329772,5,113,0
50330405,0,10,4
50330641,0,0,1
50331335,1,0,1
50331678,5,140,2
50343722,5,141,7
50390658,5,114,0
50390957,0,0,5
50391619,0,10,1
50428443,1,0,0
50429139,1,0,1
50528443,1,0,0
50529139,1,0,1
50628443,1,0,0
50629086,5,112,0
50629390,0,0,0
50629760,5,113,0
50630438,0,10,4
50630674,0,0,1
50631368,1,0,1
50728450,1,0,0
50729089,5,112,9
50729393,0,9,0
50729767,5,113,0
50730526,0,0,4
50730762,0,9,1
50731456,1,0,1
50731851,1,1,0
50732137,5,2,0
50732389,5,3,1
50751447,1,1,1
50775053,5,114,9
50775352,0,9,5
50776009,0,0,1
50823010,5,114,0
50823309,0,0,5
50823960,0,10,1
50828443,1,0,0
50829143,1,0,1
50928446,1,0,0
50929089,5,112,0
50929393,0,0,0
50929775,5,113,0
50930405,0,10,4
50930641,0,0,1
50931335,1,0,1
50931676,5,112,2
50931980,0,2,0
50932435,0,0,4
50932671,0,2,1
50933399,5,146,1
50933843,0,2,2
50934294,0,0,1
50934596,5,113,0
50981528,5,114,0
50981827,0,0,5
50982487,0,10,1
51028444,1,0,0
51029144,1,0,1
51128443,1,0,0
51129139,1,0,1
51228443,1,0,0
51229086,5,112,0
51229390,0,0,0
51229759,5,113,0
51230420,0,10,4
51230656,0,0,1
51231350,1,0,1
51231693,5,112,8
51231997,0,8,0
51232465,0,0,4
51232701,0,8,1
51233423,5,136,0
51233990,3,0,0
51234246,5,137,0
51236877,5,138,0
51237394,3,0,1
51237775,5,139,0
51238011,5,114,8
51238310,0,8,5
51238965,0,0,1
51239267,5,113,0
51286195,5,114,0
51286494,0,0,5
51287146,0,10,1
51328443,1,0,0
51329143,1,0,1
51428445,1,0,0
51429084,5,112,5
51429388,0,5,0
51429757,5,113,0
51430438,0,10,4
51430674,0,5,1
51431368,1,0,1
51431716,5,112,7
51432020,0,7,0
51432475,0,5,4
51432711,0,7,1
51433433,5,136,0
51433914,3,0,0
51434170,5,137,0
51434439,5,112,8
51434743,0,8,0
51435109,5,113,0
51435347,5,138,0
51435754,3,0,1
51436136,5,139,0
51459730,5,114,7
51460029,0,7,5
51460673,0,5,1
51460975,5,113,0
51496236,5,114,5
51496526,0,5,5
51497156,0,8,1
51497878,5,136,0
51498440,3,0,0
51498696,5,137,0
51505993,5,138,0
51506508,3,0,1
51506889,5,139,0
51507125,5,114,8
51507415,0,8,5
51508056,0,10,1
51528445,1,0,0
51529082,5,112,0
51529386,0,0,0
51529768,5,113,0
51530398,0,10,4
51530634,0,0,1
51531328,1,0,1
51531668,5,140,2
51531993,0,2,3
51532463,0,0,4
51532699,0,2,1
51532999,5,147,0
51556591,5,146,1
51556948,5,147,0
51580541,5,142,1
51580870,5,143,0
51581104,5,142,2
51581433,5,143,0
51581665,5,114,2
51581955,0,2,5
51582629,0,0,1
51582937,5,141,0
51628443,1,0,0
51629154,1,0,1
51630934,5,114,0
51631224,0,0,5
51631897,0,10,1
51728443,1,0,0
51729143,1,0,1
51828446,1,0,0
51829083,5,112,0
51829387,0,0,0
51829757,5,113,0
51830394,0,10,4
51830630,0,0,1
51831324,1,0,1
51831667,5,112,3
51831971,0,3,0
51832426,0,0,4
51832662,0,3,1
51854471,5,114,3
51854761,0,3,5
51855413,0,0,1
51855715,5,113,0
51902643,5,114,0
51902933,0,0,5
51903584,0,10,1
51928446,1,0,0
51929146,1,0,1
52028443,1,0,0
52029143,1,0,1
52128446,1,0,0
52129089,5,112,0
52129393,0,0,0
52129775,5,113,0
52130457,0,10,4
52130693,0,0,1
52131387,1,0,1
52131730,5,140,2
52143774,5,141,7
52190710,5,114,0
52191009,0,0,5
52191671,0,10,1
52228443,1,0,0
52229143,1,0,1
52328446,1,0,0
52329142,1,0,1
52428444,1,0,0
52429083,5,112,1
52429387,0,1,0
52429756,5,113,0
52430384,5,112,0
52430688,0,0,0
52431054,5,113,0
52431686,0,10,4
52431922,0,1,1
52432616,1,0,1
52456318,5,114,1
52456617,0,1,5
52457268,0,0,1
52458068,5,112,8
52458372,0,8,0
52458840,0,0,4
52459076,0,8,1
52459797,5,136,0
52460359,3,0,0
52460615,5,137,0
52472579,5,138,0
52473094,3,0,1
52473475,5,139,0
52473711,5,114,8
52474001,0,8,5
52474659,0,0,1
52474961,5,113,0
52521889,5,114,0
52522179,0,0,5
52522830,0,10,1
52528443,1,0,0
52529143,1,0,1
52628446,1,0,0
52629146,1,0,1
52728443,1,0,0
52729086,5,112,0
52729390,0,0,0
52729772,5,113,0
52730409,0,10,4
52730645,0,0,1
52731339,1,0,1
52731677,5,112,2
52731981,0,2,0
52732437,0,0,4
52732673,0,2,1
52733400,5,146,1
52733844,0,2,2
52734295,0,0,1
52734597,5,113,0
52781530,5,114,0
52781829,0,0,5
52782489,0,10,1
52828443,1,0,0
52829143,1,0,1
52928446,1,0,0
52929142,1,0,1
53028444,1,0,0
53029087,5,112,0
53029391,0,0,0
53029760,5,113,0
53030393,0,10,4
53030629,0,0,1
53031323,1,0,1
53031663,5,140,2
53031988,0,2,3
53032458,0,0,4
53032694,0,2,1
53032993,5,147,0
53056585,5,146,1
53056942,5,147,0
53080535,5,142,1
53080864,5,143,0
53081098,5,142,2
53081427,5,143,0
53081659,5,114,2
53081958,0,2,5
53082618,0,0,1
53082926,5,141,0
53128443,1,0,0
53129139,1,0,1
53130912,5,114,0
53131211,0,0,5
53131863,0,10,1
53228445,1,0,0
53229141,1,0,1
53328444,1,0,0
53329087,5,112,0
53329391,0,0,0
53329773,5,113,0
53330451,0,10,4
53330687,0,0,1
53331381,1,0,1
53331724,5,140,2
53343768,5,141,7
53390704,5,114,0
53391003,0,0,5
53391665,0,10,1
53428444,1,0,0
53429083,5,112,5
53429387,0,5,0
53429757,5,113,0
53430439,0,10,4
53430675,0,5,1
53431369,1,0,1
53431719,5,116,3
53432056,0,5,5
53432419,0,3,0
53433054,0,3,1
53459530,5,114,3
53459829,0,3,5
53460491,0,10,1
53528443,1,0,0
53529143,1,0,1
53628446,1,0,0
53629089,5,112,0
53629393,0,0,0
53629763,5,113,0
53630400,0,10,4
53630636,0,0,1
53631330,1,0,1
53728447,1,0,0
53729151,1,0,1
53778393,5,114,0
53778692,0,0,5
53779344,0,10,1
53828443,1,0,0
53829147,1,0,1
53928443,1,0,0
53929086,5,112,0
53929390,0,0,0
53929772,5,113,0
53930405,0,10,4
53930641,0,0,1
53931335,1,0,1
53931676,5,112,2
53931980,0,2,0
53932436,0,0,4
53932672,0,2,1
53933399,5,146,1
53933843,0,2,2
53934294,0,0,1
53934596,5,113,0
53981528,5,114,0
53981827,0,0,5
53982487,0,10,1
54028446,1,0,0
54029142,1,0,1
54128444,1,0,0
54129140,1,0,1
54228443,1,0,0
54229086,5,112,0
54229390,0,0,0
54229759,5,113,0
54230392,0,10,4
54230628,0,0,1
54231322,1,0,1
54231665,5,112,8
54231969,0,8,0
54232424,0,0,4
54232660,0,8,1
54233381,5,136,0
54233943,3,0,0
54234199,5,137,0
54250830,5,138,0
54251344,3,0,1
54251725,5,139,0
54251961,5,114,8
54252260,0,8,5
54252902,0,0,1
54253204,5,113,0
54300132,5,114,0
54300431,0,0,5
54301082,0,10,1
54328444,1,0,0
54329144,1,0,1
54428443,1,0,0
54429139,1,0,1
54528443,1,0,0
54529086,5,112,0
54529390,0,0,0
54529772,5,113,0
54530405,0,10,4
54530641,0,0,1
54531335,1,0,1
54531675,5,140,2
54532000,0,2,3
54532470,0,0,4
54532706,0,2,1
54533005,5,147,0
54556597,5,146,1
54556954,5,147,0
54580547,5,142,1
54580876,5,143,0
54581110,5,142,2
54581439,5,143,0
54581671,5,114,2
54581970,0,2,5
54582633,0,0,1
54582941,5,141,0
54628443,1,0,0
54629139,1,0,1
54630927,5,114,0
54631226,0,0,5
54631888,0,10,1
54728443,1,0,0
54729139,1,0,1
54828443,1,0,0
54829086,5,112,0
54829390,0,0,0
54829760,5,113,0
54830393,0,10,4
54830629,0,0,1
54831323,1,0,1
54831666,5,112,3
54831970,0,3,0
54832425,0,0,4
54832661,0,3,1
54863803,5,114,3
54864102,0,3,5
54864754,0,0,1
54865056,5,113,0
54911984,5,114,0
54912283,0,0,5
54912934,0,10,1
54928443,1,0,0
54929143,1,0,1
55028446,1,0,0
55029142,1,0,1
55128444,1,0,0
55129087,5,112,0
55129391,0,0,0
55129773,5,113,0
55130451,0,10,4
55130687,0,0,1
55131381,1,0,1
55131724,5,140,2
55143768,5,141,7
55190704,5,114,0
55191003,0,0,5
55191665,0,10,1
55228444,1,0,0
55229140,1,0,1
55328443,1,0,0
55329139,1,0,1
55428443,1,0,0
55429082,5,112,5
55429386,0,5,0
55429768,5,113,0
55430405,5,112,0
55430709,0,0,0
55431076,5,113,0
55431708,0,10,4
55431944,0,5,1
55432638,1,0,1
55432984,5,116,8
55433312,0,5,5
55433685,0,8,0
55434307,0,8,1
55435029,5,136,0
55435591,3,0,0
55435847,5,137,0
55457144,5,138,0
55457658,3,0,1
55458039,5,139,0
55458275,5,114,8
55458574,0,8,5
55459222,0,0,1
55460021,5,112,8
55460325,0,8,0
55460780,0,0,4
55461016,0,8,1
55461737,5,136,0
55462299,3,0,0
55462555,5,137,0
55486186,5,138,0
55486700,3,0,1
55487081,5,139,0
55487317,5,114,8
55487607,0,8,5
55488251,0,0,1
55488553,5,113,0
55528443,1,0,0
55529144,1,0,1
55536535,5,114,0
55536825,0,0,5
55537485,0,10,1
55628445,1,0,0
55629145,1,0,1
55728443,1,0,0
55729080,5,112,0
55729384,0,0,0
55729766,5,113,0
55730403,0,10,4
55730639,0,0,1
55731333,1,0,1
55731671,5,112,2
55731975,0,2,0
55732430,0,0,4
55732666,0,2,1
55733393,5,146,1
55733837,0,2,2
55734288,0,0,1
55734590,5,113,0
55781523,5,114,0
55781813,0,0,5
55782473,0,10,1
55828444,1,0,0
55829144,1,0,1
55928446,1,0,0
55929146,1,0,1
56028443,1,0,0
56029086,5,112,0
56029390,0,0,0
56029759,5,113,0
56030396,0,10,4
56030632,0,0,1
56031326,1,0,1
56031666,5,140,2
56031991,0,2,3
56032461,0,0,4
56032697,0,2,1
56032997,5,147,0
56056589,5,146,1
56056946,5,147,0
56080539,5,142,1
56080868,5,143,0
56081102,5,142,2
56081431,5,143,0
56081663,5,114,2
56081962,0,2,5
56082622,0,0,1
56082930,5,141,0
56128443,1,0,0
56129143,1,0,1
56130916,5,114,0
56131215,0,0,5
56131867,0,10,1
56228443,1,0,0
56229143,1,0,1
56328446,1,0,0
56329089,5,112,0
56329393,0,0,0
56329775,5,113,0
56330412,0,10,4
56330648,0,0,1
56331342,1,0,1
56331685,5,140,2
56343729,5,141,7
56390665,5,114,0
56390964,0,0,5
56391626,0,10,1
56428443,1,0,0
56429143,1,0,1
56528445,1,0,0
56529141,1,0,1
56628444,1,0,0
56629087,5,112,0
56629391,0,0,0
56629761,5,113,0
56630394,0,10,4
56630630,0,0,1
56631324,1,0,1
56728450,1,0,0
56729154,1,0,1
56778389,5,114,0
56778688,0,0,5
56779340,0,10,1
56828445,1,0,0
56829149,1,0,1
56928446,1,0,0
56929089,5,112,0
56929393,0,0,0
56929775,5,113,0
56930408,0,10,4
56930644,0,0,1
56931338,1,0,1
56931679,5,112,2
56931983,0,2,0
56932439,0,0,4
56932675,0,2,1
56933403,5,146,1
56933847,0,2,2
56934298,0,0,1
56934600,5,113,0
56981532,5,114,0
56981831,0,0,5
56982491,0,10,1
57028443,1,0,0
57029139,1,0,1
57128443,1,0,0
57129139,1,0,1
57228443,1,0,0
57229086,5,112,0
57229390,0,0,0
57229759,5,113,0
57230491,0,10,4
57230727,0,0,1
57231421,1,0,1
57231764,5,112,8
57232068,0,8,0
57232536,0,0,4
57232772,0,8,1
57233494,5,136,0
57234056,3,0,0
57234312,5,137,0
57260276,5,138,0
57260790,3,0,1
57261171,5,139,0
57261407,5,114,8
57261706,0,8,5
57262361,0,0,1
57262663,5,113,0
57309591,5,114,0
57309890,0,0,5
57310542,0,10,1
57328445,1,0,0
57329145,1,0,1
57428443,1,0,0
57429082,5,112,6
57429386,0,6,0
57429772,5,113,0
57430379,5,112,1
57430683,0,1,0
57431050,5,113,0
57431616,5,112,5
57431920,0,5,0
57432286,5,113,0
57432943,0,10,4
57433179,0,6,1
57433873,1,0,1
57445929,5,114,6
57446219,0,6,5
57446887,0,1,1
57447681,5,112,3
57447985,0,3,0
57447999,6,1,0
57448363,5,113,0
57451900,6,1,1
57471957,5,114,1
57472247,0,1,5
57472877,0,3,1
57490018,5,114,3
57490308,0,3,5
57490970,0,5,1
57491772,5,116,8
57492100,0,5,5
57492463,0,8,0
57493085,0,8,1
57493806,5,136,0
57494368,3,0,0
57494624,5,137,0
57525255,5,138,0
57525769,3,0,1
57526150,5,139,0
57526386,5,114,8
57526676,0,8,5
57527320,0,10,1
57528443,1,0,0
57529080,5,112,0
57529384,0,0,0
57529775,5,113,0
57530405,0,10,4
57530641,0,0,1
57531334,1,0,1
57531674,5,140,2
57531999,0,2,3
57532469,0,0,4
57532705,0,2,1
57533005,5,147,0
57556597,5,146,1
57556954,5,147,0
57580547,5,142,1
57580876,5,143,0
57581110,5,142,2
57581439,5,143,0
57581671,5,114,2
57581961,0,2,5
57582624,0,0,1
57582932,5,141,0
57628443,1,0,0
57629143,1,0,1
57630918,5,114,0
57631208,0,0,5
57631870,0,10,1
57728447,1,0,0
57729147,1,0,1
57828443,1,0,0
57829080,5,112,0
57829384,0,0,0
57829764,5,113,0
57830401,0,10,4
57830637,0,0,1
57831331,1,0,1
57831674,5,112,3
57831978,0,3,0
57832433,0,0,4
57832669,0,3,1
57854478,5,114,3
57854768,0,3,5
57855420,0,0,1
57855722,5,113,0
57902650,5,114,0
57902940,0,0,5
57903591,0,10,1
57928443,1,0,0
57929143,1,0,1
58028446,1,0,0
58029146,1,0,1
58128443,1,0,0
58129086,5,112,0
58129390,0,0,0
58129772,5,113,0
58130409,0,10,4
58130645,0,0,1
58131339,1,0,1
58131682,5,140,2
58143726,5,141,7
58190662,5,114,0
58190961,0,0,5
58191623,0,10,1
58228444,1,0,0
58229144,1,0,1
58328443,1,0,0
58329139,1,0,1
58428443,1,0,0
58429086,5,112,0
58429390,0,0,0
58429759,5,113,0
58430392,0,10,4
58430628,0,0,1
58431322,1,0,1
58431665,5,112,8
58431969,0,8,0
58432437,0,0,4
58432673,0,8,1
58433395,5,136,0
58433957,3,0,0
58434213,5,137,0
58469510,5,138,0
58470024,3,0,1
58470405,5,139,0
58470641,5,114,8
58470940,0,8,5
58471598,0,0,1
58471900,5,113,0
58518828,5,114,0
58519127,0,0,5
58519779,0,10,1
58528443,1,0,0
58529143,1,0,1
58628445,1,0,0
58629141,1,0,1
58728444,1,0,0
58729087,5,112,0
58729391,0,0,0
58729773,5,113,0
58730406,0,10,4
58730642,0,0,1
58731336,1,0,1
58731674,5,112,2
58731978,0,2,0
58732434,0,0,4
58732670,0,2,1
58733398,5,146,1
58733842,0,2,2
58734293,0,0,1
58734595,5,113,0
58781528,5,114,0
58781827,0,0,5
58782487,0,10,1
58828445,1,0,0
58829141,1,0,1
58928443,1,0,0
58929139,1,0,1
59028443,1,0,0
59029086,5,112,0
59029390,0,0,0
59029759,5,113,0
59030392,0,10,4
59030628,0,0,1
59031322,1,0,1
59031662,5,140,2
59031987,0,2,3
59032457,0,0,4
59032693,0,2,1
59032992,5,147,0
59056584,5,146,1
59056941,5,147,0
59080534,5,142,1
59080863,5,143,0
59081097,5,142,2
59081426,5,143,0
59081658,5,114,2
59081957,0,2,5
59082617,0,0,1
59082925,5,141,0
59128443,1,0,0
59129139,1,0,1
59130907,5,114,0
59131206,0,0,5
59131858,0,10,1
59228446,1,0,0
59229142,1,0,1
59328445,1,0,0
59329088,5,112,0
59329392,0,0,0
59329774,5,113,0
59330452,0,10,4
59330688,0,0,1
59331382,1,0,1
59331725,5,140,2
59343769,5,141,7
59390705,5,114,0
59391004,0,0,5
59391666,0,10,1
59428445,1,0,0
59429084,5,112,5
59429388,0,5,0
59429758,5,113,0
59430440,0,10,4
59430676,0,5,1
59431370,1,0,1
59466744,5,114,5
59467043,0,5,5
59467695,0,10,1
59528443,1,0,0
59529152,1,0,1
59628443,1,0,0
59629086,5,112,0
59629390,0,0,0
59629759,5,113,0
59630396,0,10,4
59630632,0,0,1
59631326,1,0,1
59728452,1,0,0
